trial,C,penalty,solver,max_iter,class_weight,params,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_roc_auc_mean,running_best_accuracy,running_best_f1,running_best_roc_auc,rank
640,10.0,l2,saga,36,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 36, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,61
645,10.0,l2,saga,41,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 41, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,62
650,10.0,l2,saga,46,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 46, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,63
655,10.0,l2,saga,51,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 51, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,64
660,10.0,l2,saga,56,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 56, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,65
665,10.0,l2,saga,61,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 61, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,66
670,10.0,l2,saga,66,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 66, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,67
675,10.0,l2,saga,71,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 71, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,68
680,10.0,l2,saga,76,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 76, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,69
685,10.0,l2,saga,81,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 81, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,70
